InstanceSize,SelectionMethod,CrossoverMethod,PopulationSize,MaxGenerations,SelectionRate,MutationRate,AvgRelativeError,MaxRelativeError,TimeElapsed
70,Tournament,TwoPoint,20,60,0.3,0.1,0.2692181311930912,1,8
60,Tournament,TwoPoint,20,80,0.7,0.5,0.4235712455500862,1,11
70,Tournament,TwoPoint,20,60,0.3,0.5,0.37212565836861516,1,8
50,Tournament,TwoPoint,40,20,0.7,0.5,0.38195308438348763,1,10
70,Tournament,TwoPoint,20,60,0.4,0.05,0.20937084798177474,1,8
60,Tournament,TwoPoint,20,100,0.3,0.05,0.1909970634413497,1,12
40,Tournament,TwoPoint,40,60,0.3,0.5,0.30736916392307556,1,22
50,Tournament,TwoPoint,40,40,0.3,0.05,0.1517170989214643,1,14
70,Tournament,TwoPoint,20,60,0.4,0.1,0.2802411747774644,1,8
60,Tournament,TwoPoint,20,100,0.3,0.1,0.2770244943525509,1,13
70,Tournament,TwoPoint,20,60,0.4,0.5,0.3754988995541131,1,9
50,Tournament,TwoPoint,40,40,0.3,0.1,0.2315093423702483,1,15
40,Tournament,TwoPoint,40,60,0.4,0.05,0.09190068937606467,1,21
70,Tournament,TwoPoint,20,60,0.5,0.05,0.24169253140607544,1,8
60,Tournament,TwoPoint,20,100,0.3,0.5,0.3921767178508565,1,14
70,Tournament,TwoPoint,20,60,0.5,0.1,0.306311844289069,1,8
50,Tournament,TwoPoint,40,40,0.3,0.5,0.3511092900459842,1,16
60,Tournament,TwoPoint,20,100,0.4,0.05,0.2193004954249055,1,12
70,Tournament,TwoPoint,20,60,0.5,0.5,0.3839874276272224,1,9
40,Tournament,TwoPoint,40,60,0.4,0.1,0.18738980440813705,1,20
50,Tournament,TwoPoint,40,40,0.4,0.05,0.17902650575120851,1,14
70,Tournament,TwoPoint,20,60,0.6,0.05,0.2708281660599235,1,7
60,Tournament,TwoPoint,20,100,0.4,0.1,0.2978764162876878,1,12
70,Tournament,TwoPoint,20,60,0.6,0.1,0.3335078082309431,1,8
50,Tournament,TwoPoint,40,40,0.4,0.1,0.25060642677626954,1,14
70,Tournament,TwoPoint,20,60,0.6,0.5,0.3876255767230859,1,9
40,Tournament,TwoPoint,40,60,0.4,0.5,0.2988255065418347,1,24
60,Tournament,TwoPoint,20,100,0.4,0.5,0.390002058184242,1,14
70,Tournament,TwoPoint,20,60,0.7,0.05,0.3183712857593072,1,8
60,Tournament,TwoPoint,20,100,0.5,0.05,0.24608620312265825,1,12
50,Tournament,TwoPoint,40,40,0.4,0.5,0.3483813640524592,1,18
70,Tournament,TwoPoint,20,60,0.7,0.1,0.35466890761076236,1,8
40,Tournament,TwoPoint,40,60,0.5,0.05,0.12018862009716105,1,24
70,Tournament,TwoPoint,20,60,0.7,0.5,0.39643770091532304,1,9
60,Tournament,TwoPoint,20,100,0.5,0.1,0.32367465792287314,1,13
50,Tournament,TwoPoint,40,40,0.5,0.05,0.19834866743861237,1,17
70,Tournament,TwoPoint,20,80,0.3,0.05,0.18308921565599082,1,10
60,Tournament,TwoPoint,20,100,0.5,0.5,0.3973306718274911,1,14
70,Tournament,TwoPoint,20,80,0.3,0.1,0.26807156325920145,1,9
40,Tournament,TwoPoint,40,60,0.5,0.1,0.2011283910187642,1,23
50,Tournament,TwoPoint,40,40,0.5,0.1,0.272914363889086,1,16
